Date,Product Category,Units Sold,Revenue,Region,Customer Age,Customer Gender,Timestamp
2023-10-07,Sports,75,32723.049066709136,West,29.0,Male,2023-10-07 11:47:56
2023-02-03,Sports,29,12264.99840175351,West,24.0,Female,2023-02-03 20:47:13
2023-11-05,Home & Kitchen,99,36275.593165655264,South,37.0,Female,2023-11-05 22:50:32
2023-01-18,Sports,49,10717.438845069968,North,32.0,Male,2023-01-18 11:53:19
2023-02-26,Home & Kitchen,73,,East,18.0,Male,2023-02-26 21:50:41
2023-04-22,Home & Kitchen,32,11841.114279588654,East,68.0,Male,2023-04-22 14:29:24
2023-01-05,Home & Kitchen,30,13221.09632674366,North,27.0,Male,2023-01-05 04:43:25
2023-07-01,Electronics,15,2614.3548648631854,East,31.0,Male,2023-07-01 14:29:46
2023-01-13,Electronics,62,22432.462109897588,North,32.0,Male,2023-01-13 17:24:40
2023-12-05,Electronics,78,3151.4598208881866,West,51.0,Male,2023-12-05 01:10:11
2023-10-12,Electronics,17,6080.092279358784,West,66.0,Female,2023-10-12 12:54:49
2023-09-16,Clothing,22,956.3658547510671,South,42.0,Female,2023-09-16 05:28:54
2023-03-31,Books,30,8931.639137563627,West,48.0,Female,2023-03-31 11:24:06
2023-04-14,Books,81,24526.889917184206,South,27.0,Male,2023-04-14 18:33:04
2023-07-05,Home & Kitchen,16,2528.907386682745,East,54.0,Female,2023-07-05 21:07:10
2023-09-07,Sports,52,2536.0470859151187,East,23.0,Male,2023-09-07 14:30:13
2023-09-12,Electronics,8,3801.392316872754,West,23.0,Female,2023-09-12 03:12:17
2023-03-17,Books,64,17435.70738996099,North,45.0,Male,2023-03-17 18:51:50
2023-04-18,Books,39,11469.177771117014,East,55.0,Male,2023-04-18 17:41:51
2023-06-05,Electronics,31,9652.167304372895,East,31.0,Male,2023-06-05 03:53:42
2023-03-23,Clothing,12,5359.361810325792,East,30.0,Female,2023-03-23 17:01:47
2023-03-18,Clothing,33,1304.33377232107,North,30.0,Female,2023-03-18 02:18:47
2023-09-15,Books,58,25967.238362368982,West,27.0,Female,2023-09-15 19:48:01
2023-05-07,Clothing,12,1529.2978706342917,South,33.0,Male,2023-05-07 08:22:17
2023-10-09,Electronics,25,1204.8905575552562,North,56.0,Female,2023-10-09 13:45:13
2023-03-29,Books,38,12618.29016668539,North,52.0,Female,2023-03-29 09:36:50
2023-07-23,Electronics,48,23458.467152917197,East,32.0,Female,2023-07-23 12:20:48
2023-01-16,Clothing,82,3119.986224199023,South,,Female,2023-01-16 18:08:29
2023-05-31,Electronics,83,18160.374339579674,North,54.0,,2023-05-31 10:24:01
2023-09-11,Clothing,55,,East,25.0,Male,2023-09-11 21:57:15
2023-07-07,Clothing,3,400.6148772321304,North,43.0,Male,2023-07-07 16:46:27
2023-11-25,Electronics,99,48669.127955410484,East,39.0,Female,2023-11-25 23:37:03
2023-02-01,Clothing,69,22360.966285755407,South,22.0,Male,2023-02-01 13:17:36
2023-09-28,Home & Kitchen,35,,South,51.0,Male,2023-09-28 09:08:23
2023-01-05,Electronics,51,10900.284272473124,East,44.0,Male,2023-01-05 18:30:22
2023-11-26,Home & Kitchen,27,4952.836386925938,West,36.0,Female,2023-11-26 18:15:44
2023-11-04,Electronics,37,10398.752634194203,North,60.0,Male,2023-11-04 02:51:19
2023-11-29,Clothing,85,18979.347135399545,West,60.0,Female,2023-11-29 19:49:00
2023-06-18,Clothing,16,5765.192752272469,North,52.0,Male,2023-06-18 13:47:45
2023-06-30,Books,92,12903.079506747705,South,62.0,Female,2023-06-30 14:29:58
2023-06-27,Books,25,5757.490130881895,North,37.0,Male,2023-06-27 21:49:36
2023-05-23,Home & Kitchen,33,14804.296523744946,East,68.0,Female,2023-05-23 16:39:31
2023-12-28,Clothing,62,,East,64.0,Female,2023-12-28 14:19:05
2023-09-05,Books,17,1570.0244745990603,East,55.0,Female,2023-09-05 16:19:20
2023-05-07,Clothing,43,19116.24195528096,West,30.0,Female,2023-05-07 19:37:02
2023-09-20,Electronics,30,8958.543879544264,South,35.0,Female,2023-09-20 12:31:46
2023-02-09,Books,41,14056.879511944187,South,35.0,Male,2023-02-09 09:00:53
2023-12-21,Home & Kitchen,4,616.7428690645615,South,18.0,Female,2023-12-21 02:02:50
2023-09-12,Books,66,14939.541485977163,East,49.0,Male,2023-09-12 18:05:44
2023-05-23,Clothing,60,24320.286879843778,South,42.0,Female,2023-05-23 13:29:55
2023-08-28,Sports,9,1548.282124745633,West,38.0,Male,2023-08-28 03:41:47
2023-08-16,Sports,31,2817.2859395998357,West,44.0,Male,2023-08-16 17:14:19
2023-12-07,Clothing,89,17387.877255209587,West,28.0,Male,2023-12-07 01:35:22
2023-07-17,Electronics,69,3030.283145111411,East,65.0,Female,2023-07-17 05:07:41
2023-03-06,Books,24,8681.991951782804,North,18.0,Male,2023-03-06 14:59:18
2023-01-11,Sports,24,1977.4918871845662,South,36.0,Female,2023-01-11 14:51:16
2023-04-18,Electronics,93,13923.187584762694,West,49.0,,2023-04-18 05:17:03
2023-01-26,Clothing,45,19877.83617246332,North,25.0,Male,2023-01-26 23:57:30
2023-05-31,Electronics,95,26110.165977887693,North,36.0,,2023-05-31 17:56:35
2023-08-09,Clothing,37,6195.865928014103,West,33.0,Male,2023-08-09 17:48:32
2023-12-07,Books,58,16144.693014223054,West,52.0,Female,2023-12-07 11:37:09
2023-08-25,Electronics,83,9707.352417228942,South,19.0,Male,2023-08-25 08:37:39
2023-08-25,Books,23,513.7011717822263,South,29.0,Female,2023-08-25 01:07:33
2023-08-07,Electronics,35,10704.012014229222,North,46.0,Male,2023-08-07 00:13:57
2023-05-31,Clothing,63,22675.06754506459,North,27.0,Female,2023-05-31 01:33:39
2023-05-03,Clothing,6,2646.55839041118,North,39.0,Female,2023-05-03 16:06:43
2023-05-24,Electronics,6,2329.337081530288,East,51.0,Male,2023-05-24 19:06:44
2023-07-08,Clothing,30,13922.16219728407,North,38.0,Female,2023-07-08 00:54:34
2023-09-12,Home & Kitchen,1,493.11720301600644,East,54.0,Female,2023-09-12 11:41:53
2023-03-09,Home & Kitchen,63,23626.15727191279,South,22.0,Female,2023-03-09 04:27:09
2023-04-14,Books,8,3482.2593392549097,North,23.0,,2023-04-14 03:01:27
2023-12-02,Home & Kitchen,28,9523.596224290695,South,49.0,Male,2023-12-02 22:24:39
2023-06-08,Home & Kitchen,89,8344.597074592617,North,20.0,Female,2023-06-08 16:23:35
2023-11-05,Sports,33,3268.1282336313475,South,27.0,Male,2023-11-05 13:33:04
2023-12-28,Sports,53,3393.438080507383,North,22.0,Male,2023-12-28 17:21:33
2023-10-27,Sports,38,17938.18928627941,East,41.0,Female,2023-10-27 15:28:00
2023-03-31,Sports,52,17661.713260947407,West,37.0,,2023-03-31 04:34:07
2023-12-23,Clothing,78,30970.35066279235,South,54.0,Male,2023-12-23 11:13:19
2023-09-13,Books,11,1894.938045483323,South,48.0,Male,2023-09-13 00:34:43
2023-12-19,Books,2,471.2132758752227,West,64.0,Female,2023-12-19 03:58:46
2023-08-08,Home & Kitchen,53,1563.0744417989122,North,34.0,Female,2023-08-08 09:51:44
2023-01-09,Books,94,,East,66.0,Female,2023-01-09 11:58:08
2023-01-12,Home & Kitchen,94,40229.33795869867,East,41.0,Male,2023-01-12 05:36:12
2023-11-21,Books,68,26829.913677678283,East,35.0,Male,2023-11-21 20:03:35
2023-09-01,Electronics,77,2969.7370136113555,North,43.0,Female,2023-09-01 18:22:34
2023-07-01,Electronics,7,667.6765930305977,South,59.0,Male,2023-07-01 21:15:26
2023-10-11,Books,67,11640.82269407897,North,24.0,Female,2023-10-11 14:53:46
2023-11-08,Clothing,9,1250.106398256772,East,60.0,Male,2023-11-08 16:05:32
2023-04-09,Home & Kitchen,78,32825.93502865745,West,31.0,Male,2023-04-09 22:35:41
2023-07-16,Books,63,6644.579855653137,East,58.0,Male,2023-07-16 20:54:20
2023-08-14,Home & Kitchen,11,2978.1508681770724,South,66.0,Female,2023-08-14 05:00:56
2023-11-29,Sports,37,10729.139303464131,North,19.0,Male,2023-11-29 15:07:16
2023-04-13,Books,14,3055.5812715350057,North,47.0,Male,2023-04-13 13:40:58
2023-04-16,Clothing,19,2430.8046444105753,East,66.0,Female,2023-04-16 12:52:26
2023-12-31,Sports,8,3844.3536202540354,South,34.0,Female,2023-12-31 19:52:33
2023-02-27,Books,7,1487.959400982747,South,37.0,Male,2023-02-27 16:23:22
2023-03-19,Electronics,59,21616.53197096498,West,27.0,Male,2023-03-19 07:43:42
2023-03-16,Books,63,6311.515073947786,East,41.0,Female,2023-03-16 04:12:45
2023-02-11,Electronics,7,2892.2423080792632,West,61.0,Female,2023-02-11 16:21:58
2023-11-20,Electronics,55,6368.284636147318,North,29.0,Male,2023-11-20 08:14:34
2023-06-30,Books,3,1022.7007366523485,North,44.0,Female,2023-06-30 20:52:51
2023-02-02,Books,67,17298.263728342892,South,32.0,Female,2023-02-02 18:00:46
2023-03-12,Electronics,18,1472.6339834561816,West,26.0,Female,2023-03-12 00:47:31
2023-02-25,Home & Kitchen,45,1000.1297752415037,South,35.0,Female,2023-02-25 06:03:51
2023-04-15,Sports,97,45208.46505359723,East,65.0,Male,2023-04-15 10:47:52
2023-07-19,Clothing,92,6586.128351489457,South,24.0,Female,2023-07-19 08:20:39
2023-04-11,Books,36,12795.343202037178,North,45.0,Female,2023-04-11 19:31:51
2023-09-13,Sports,16,5277.050078144355,North,63.0,Female,2023-09-13 06:22:04
2023-11-03,Sports,79,14017.98284318246,South,53.0,Male,2023-11-03 00:46:34
2023-03-15,Home & Kitchen,29,2924.2910026726922,East,20.0,Female,2023-03-15 05:16:20
2023-06-20,Sports,59,5745.469691756042,West,61.0,Male,2023-06-20 23:06:34
2023-05-23,Books,18,5342.591663903108,North,33.0,Female,2023-05-23 05:52:17
2023-06-15,Sports,49,13621.580283923333,North,53.0,Male,2023-06-15 13:55:37
2023-09-18,Books,46,20203.57535869423,East,21.0,Male,2023-09-18 02:39:53
2023-08-09,Books,83,26858.92519901345,South,52.0,Female,2023-08-09 11:44:30
2023-03-24,Electronics,29,11931.897410104257,North,26.0,Male,2023-03-24 10:41:18
2023-07-01,Home & Kitchen,70,1811.768042124481,North,,Female,2023-07-01 10:06:59
2023-11-03,Clothing,50,16939.33210220058,East,29.0,Male,2023-11-03 21:19:03
2023-01-10,Electronics,55,6848.4478056782855,South,27.0,Male,2023-01-10 21:52:57
2023-01-04,Clothing,27,3615.0594403463456,East,,Male,2023-01-04 12:45:51
2023-12-17,Books,7,2541.5774947764394,East,61.0,Female,2023-12-17 11:43:13
2023-12-02,Electronics,91,36289.17563400412,South,61.0,Male,2023-12-02 19:47:34
2023-10-19,Sports,83,15948.481773884936,North,,Male,2023-10-19 18:13:17
2023-10-08,Sports,81,32168.148861503076,West,36.0,Male,2023-10-08 03:09:02
2023-08-03,Clothing,41,9324.830527828824,West,30.0,Female,2023-08-03 15:51:07
2023-04-08,Books,11,4732.708427716352,West,59.0,Female,2023-04-08 18:26:55
2023-04-11,Clothing,5,111.01424183755196,East,50.0,Male,2023-04-11 09:25:50
2023-01-09,Home & Kitchen,66,3360.2305901522695,North,18.0,Male,2023-01-09 21:41:18
2023-03-02,Sports,56,21863.093591425182,North,45.0,Female,2023-03-02 02:30:55
2023-11-05,Electronics,12,3789.647011642354,North,57.0,Female,2023-11-05 12:57:49
2023-05-26,Electronics,42,11924.636819818968,North,23.0,,2023-05-26 00:39:46
2023-03-04,Electronics,75,23313.721169692573,East,,Female,2023-03-04 20:23:13
2023-05-01,Sports,10,,West,20.0,Female,2023-05-01 01:43:43
2023-08-14,Books,28,9273.968071330268,West,62.0,Female,2023-08-14 20:26:48
2023-04-15,Sports,7,2290.8430801432373,South,42.0,Male,2023-04-15 15:56:08
2023-09-17,Sports,14,5349.970234784722,North,61.0,Male,2023-09-17 08:25:43
2023-12-15,Electronics,77,33467.59922379066,West,69.0,Male,2023-12-15 05:29:10
2023-09-12,Sports,69,,West,33.0,Male,2023-09-12 17:16:55
2023-07-26,Electronics,61,19044.623402483456,North,60.0,Male,2023-07-26 11:33:32
2023-01-28,Books,51,15103.534339176358,North,21.0,Female,2023-01-28 06:10:10
2023-06-19,Home & Kitchen,42,,West,25.0,Female,2023-06-19 13:59:29
2023-12-02,Electronics,8,2119.642537729991,South,56.0,Male,2023-12-02 21:17:32
2023-03-17,Clothing,50,2203.9876111414014,North,33.0,Female,2023-03-17 16:11:07
2023-04-26,Home & Kitchen,1,100.63019782714642,West,61.0,Female,2023-04-26 06:24:03
2023-03-10,Books,69,31557.28179965368,South,55.0,Female,2023-03-10 14:23:25
2023-12-20,Home & Kitchen,11,752.7207485132313,East,40.0,Female,2023-12-20 20:14:49
2023-08-22,Electronics,48,14096.111372396606,South,23.0,Male,2023-08-22 18:51:52
2023-01-01,Books,10,1685.0554103660606,North,60.0,Female,2023-01-01 06:09:12
2023-06-16,Clothing,15,4231.552686840601,East,61.0,Male,2023-06-16 18:38:14
2023-12-18,Electronics,47,5881.440682678843,South,33.0,Female,2023-12-18 15:16:26
2023-08-06,Electronics,93,21180.371749660975,West,33.0,Female,2023-08-06 19:29:16
2023-09-30,Books,25,10874.834556066193,North,40.0,Female,2023-09-30 00:25:00
2023-09-08,Books,6,1166.0779147889077,East,33.0,,2023-09-08 23:51:58
2023-12-13,Home & Kitchen,11,,West,53.0,,2023-12-13 14:53:33
2023-12-10,Clothing,17,3886.1636003163117,East,29.0,Female,2023-12-10 10:44:34
2023-06-23,Home & Kitchen,15,888.6224051957172,South,54.0,Female,2023-06-23 19:37:40
2023-06-19,Home & Kitchen,16,3196.8006727703505,West,26.0,Female,2023-06-19 15:04:15
2023-09-03,Electronics,56,749.3428772368633,North,35.0,Male,2023-09-03 03:32:42
2023-03-31,Books,66,16939.8636741171,West,26.0,Male,2023-03-31 12:20:07
2023-02-18,Electronics,36,15317.680636231215,South,65.0,Male,2023-02-18 09:38:21
2023-10-21,Clothing,83,23282.813137550187,East,38.0,Female,2023-10-21 06:00:53
2023-05-30,Home & Kitchen,38,11695.84281819608,West,18.0,Female,2023-05-30 00:57:57
2023-05-12,Clothing,85,2122.9644129692697,East,40.0,Male,2023-05-12 10:21:49
2023-02-28,Books,75,32337.175519265766,North,,Male,2023-02-28 07:13:55
2023-11-20,Books,3,595.9552226163801,West,36.0,,2023-11-20 17:01:03
2023-07-18,Sports,98,47792.42572273406,East,52.0,Female,2023-07-18 15:45:42
2023-08-03,Clothing,18,1242.5045592568931,North,,Female,2023-08-03 22:13:08
2023-02-18,Electronics,79,37358.24866003655,South,63.0,Female,2023-02-18 15:48:31
2023-08-20,Clothing,89,28551.42642532705,West,35.0,Male,2023-08-20 21:27:19
2023-09-04,Home & Kitchen,54,1924.9243456891202,West,57.0,Male,2023-09-04 10:20:59
2023-08-27,Books,79,38404.471303059865,West,31.0,Female,2023-08-27 19:19:43
2023-06-17,Books,94,1578.9935187708656,East,37.0,Female,2023-06-17 07:17:31
2023-02-17,Clothing,17,6256.732405195956,East,69.0,Female,2023-02-17 22:34:07
2023-02-20,Clothing,82,36561.31332623364,North,30.0,Female,2023-02-20 06:21:56
2023-10-26,Clothing,95,9134.027849413826,West,33.0,Female,2023-10-26 01:18:27
2023-04-08,Home & Kitchen,82,14616.091922237945,North,58.0,Female,2023-04-08 14:06:19
2023-08-04,Home & Kitchen,99,28215.235309540105,West,48.0,Male,2023-08-04 08:57:25
2023-06-26,Electronics,13,4460.385150832414,South,56.0,Male,2023-06-26 07:51:23
2023-03-21,Clothing,63,27544.808038819127,West,52.0,Male,2023-03-21 18:33:15
2023-07-04,Electronics,14,5360.943430225178,North,37.0,Male,2023-07-04 23:45:07
2023-01-27,Sports,59,11093.90336780549,East,18.0,Female,2023-01-27 15:27:34
2023-07-14,Home & Kitchen,36,14855.13747991683,South,57.0,Male,2023-07-14 03:22:14
2023-08-02,Books,18,,South,63.0,Male,2023-08-02 02:32:50
2023-12-08,Sports,5,606.1161440420084,West,30.0,Male,2023-12-08 10:27:36
2023-04-24,Books,14,648.2957710973857,South,24.0,Female,2023-04-24 06:10:42
2023-08-30,Sports,25,5476.091716288225,North,,Male,2023-08-30 11:42:47
2023-05-04,Electronics,44,19442.921561324794,North,39.0,Male,2023-05-04 08:46:22
2023-11-01,Electronics,39,3262.0706582414114,West,24.0,Female,2023-11-01 23:12:18
2023-03-17,Home & Kitchen,12,5328.493344746219,East,37.0,,2023-03-17 12:17:16
2023-11-07,Books,61,30267.24727947402,South,69.0,Female,2023-11-07 05:07:57
2023-11-08,Sports,62,2260.5877742302905,South,54.0,Male,2023-11-08 14:07:13
2023-07-15,Clothing,53,13391.808029026917,West,53.0,Male,2023-07-15 20:49:00
2023-12-17,Clothing,53,9071.156297703108,South,21.0,Female,2023-12-17 05:51:02
2023-02-13,Home & Kitchen,28,5681.2876096575865,East,23.0,Male,2023-02-13 03:08:28
2023-07-05,Books,35,8095.536002739193,West,63.0,Male,2023-07-05 13:46:21
2023-12-09,Clothing,65,24209.571012970395,North,,Male,2023-12-09 14:30:40
2023-09-03,Home & Kitchen,3,899.2105636616293,South,20.0,Male,2023-09-03 02:06:06
2023-03-25,Home & Kitchen,43,20682.506928727562,West,20.0,Female,2023-03-25 05:37:37
2023-07-26,Books,50,8652.732681368585,North,53.0,Male,2023-07-26 03:48:06
2023-05-31,Clothing,71,19548.92702957462,North,26.0,Female,2023-05-31 00:10:50
2023-06-05,Clothing,9,3676.7788214176044,North,33.0,Male,2023-06-05 08:29:11
2023-01-16,Clothing,36,6940.221275768517,West,68.0,Female,2023-01-16 07:35:05
2023-06-14,Electronics,23,5473.921990884951,West,33.0,Male,2023-06-14 14:57:33
2023-05-25,Clothing,88,30416.102711786978,North,29.0,Male,2023-05-25 20:15:16
2023-02-06,Sports,74,31950.585366592146,North,55.0,Male,2023-02-06 10:31:24
2023-11-29,Electronics,50,10684.196025383804,West,37.0,Female,2023-11-29 12:46:34
2023-02-14,Electronics,55,14886.065224354646,West,,Male,2023-02-14 04:34:02
2023-07-25,Electronics,12,5853.719037510133,East,47.0,Female,2023-07-25 07:34:35
2023-03-03,Electronics,83,2557.220816384653,North,38.0,Male,2023-03-03 08:48:08
2023-12-22,Home & Kitchen,32,7348.226277221659,South,20.0,Male,2023-12-22 04:41:47
2023-11-04,Sports,24,7719.146569279398,South,38.0,,2023-11-04 04:42:03
2023-01-19,Books,86,1215.1330616679538,West,45.0,Female,2023-01-19 21:31:25
2023-12-31,Clothing,67,20262.500846425388,South,45.0,Female,2023-12-31 21:17:32
2023-10-27,Electronics,27,1013.5254001916088,West,22.0,Female,2023-10-27 14:43:51
2023-01-07,Books,61,26242.4204758142,East,,Male,2023-01-07 03:03:56
2023-09-06,Home & Kitchen,19,7703.971549184748,West,22.0,Male,2023-09-06 21:56:15
2023-04-27,Books,73,1883.7662432857883,North,26.0,Male,2023-04-27 17:03:01
2023-03-09,Electronics,51,1729.6125736888284,West,64.0,Female,2023-03-09 21:16:29
2023-02-03,Sports,64,24273.33289377185,South,,Female,2023-02-03 18:59:40
2023-07-13,Books,77,14712.92879697965,South,37.0,Male,2023-07-13 14:31:15
2023-11-21,Electronics,2,583.5252721795583,South,55.0,Male,2023-11-21 19:12:39
2023-02-24,Electronics,36,5128.590678661373,North,57.0,,2023-02-24 18:08:26
2023-09-23,Clothing,93,8812.191684063824,West,69.0,Female,2023-09-23 00:53:56
2023-02-11,Clothing,11,1705.8556635813563,West,54.0,Male,2023-02-11 14:53:52
2023-10-24,Sports,98,12827.191884755906,South,34.0,Female,2023-10-24 10:00:15
2023-08-19,Clothing,68,15617.603842134622,North,59.0,Female,2023-08-19 10:35:23
2023-01-10,Sports,68,25559.249827385705,South,45.0,Female,2023-01-10 05:54:06
2023-12-24,Home & Kitchen,64,18017.49823258936,South,48.0,Female,2023-12-24 09:38:19
2023-05-08,Home & Kitchen,1,308.49737089046204,North,50.0,,2023-05-08 18:06:40
2023-06-28,Clothing,89,21390.127591537053,South,49.0,Male,2023-06-28 22:18:16
2023-07-12,Home & Kitchen,26,4397.106576183879,East,49.0,Male,2023-07-12 17:15:47
2023-04-02,Books,11,883.51256869303,North,65.0,Female,2023-04-02 00:21:05
2023-08-19,Books,87,15985.12552202986,South,40.0,Male,2023-08-19 12:26:19
2023-03-19,Books,2,671.8946438895878,West,38.0,Female,2023-03-19 00:01:46
2023-03-26,Home & Kitchen,83,30672.72779031178,East,42.0,Male,2023-03-26 16:07:48
2023-01-30,Books,93,22310.60295589729,West,50.0,Male,2023-01-30 17:36:01
2023-08-01,Sports,40,13041.946581827695,West,,Male,2023-08-01 00:33:55
2023-02-18,Electronics,4,452.6605204931344,East,23.0,Female,2023-02-18 12:40:52
2023-09-22,Clothing,80,34514.59977237909,North,66.0,Male,2023-09-22 22:52:45
2023-05-25,Sports,37,16069.427850763579,South,45.0,Male,2023-05-25 09:28:24
2023-03-10,Books,61,10184.601746175782,West,19.0,Female,2023-03-10 11:21:15
2023-02-27,Electronics,91,25332.488750160803,West,49.0,Male,2023-02-27 16:24:04
2023-07-04,Clothing,5,1536.321969617287,West,43.0,Male,2023-07-04 22:21:01
2023-03-03,Sports,15,3622.3607850671037,North,22.0,Female,2023-03-03 16:37:02
2023-11-04,Clothing,87,39711.99000616847,West,28.0,Male,2023-11-04 12:51:08
2023-10-23,Home & Kitchen,67,24954.90736322017,West,27.0,Female,2023-10-23 05:45:06
2023-06-15,Books,82,27841.471593018876,West,32.0,Female,2023-06-15 12:42:24
2023-06-20,Sports,26,6885.987642364911,East,35.0,Female,2023-06-20 01:32:53
2023-03-04,Sports,6,309.45115001990246,East,66.0,Female,2023-03-04 12:06:30
2023-05-27,Electronics,44,2764.6289014892823,West,31.0,Male,2023-05-27 19:37:09
2023-11-02,Electronics,58,9077.831864975027,North,,Female,2023-11-02 18:18:11
2023-06-10,Electronics,81,9205.318831562174,North,47.0,Male,2023-06-10 15:45:41
2023-05-21,Clothing,46,21930.048106806193,South,30.0,Female,2023-05-21 06:17:36
2023-11-30,Books,42,8853.941633852646,East,37.0,Female,2023-11-30 19:45:16
2023-04-07,Clothing,48,21097.759917253847,North,19.0,Male,2023-04-07 15:38:46
2023-08-09,Books,27,11093.194214904244,West,42.0,Female,2023-08-09 06:43:31
2023-02-12,Sports,20,8163.18867282353,East,61.0,Female,2023-02-12 20:12:27
2023-10-19,Clothing,70,8098.768112537008,North,60.0,Female,2023-10-19 09:22:16
2023-04-18,Clothing,35,8021.569092963984,South,68.0,Female,2023-04-18 17:12:44
2023-09-23,Clothing,76,12600.532168939473,West,29.0,Male,2023-09-23 18:25:42
2023-04-05,Home & Kitchen,48,23304.06681029139,East,42.0,Female,2023-04-05 15:40:31
2023-09-19,Books,67,29453.515411536846,South,21.0,Male,2023-09-19 17:47:31
2023-11-09,Books,68,9007.45638362346,South,59.0,Female,2023-11-09 08:47:07
2023-03-12,Clothing,52,8508.498793442915,East,29.0,Female,2023-03-12 17:20:25
2023-08-07,Home & Kitchen,68,18303.25579609311,North,24.0,Male,2023-08-07 20:53:11
2023-01-21,Clothing,4,586.0673388575101,West,55.0,Male,2023-01-21 23:44:21
2023-04-02,Books,39,16146.767661475875,South,57.0,Male,2023-04-02 07:13:04
2023-05-07,Sports,21,8639.889849640507,South,49.0,Female,2023-05-07 14:05:59
2023-03-21,Home & Kitchen,66,24085.169759398443,East,60.0,Female,2023-03-21 01:58:26
2023-11-08,Home & Kitchen,16,5564.1920052873775,East,23.0,Male,2023-11-08 17:44:17
2023-08-26,Clothing,7,1947.2441707076491,East,44.0,Female,2023-08-26 18:39:16
2023-07-01,Sports,83,14947.055496595263,South,52.0,Female,2023-07-01 07:15:42
2023-01-25,Books,97,40749.68466031221,North,38.0,Male,2023-01-25 07:19:04
2023-06-05,Electronics,9,3877.4498752203162,North,37.0,Male,2023-06-05 00:15:22
2023-01-05,Books,17,582.4138756385145,West,36.0,Male,2023-01-05 17:16:49
2023-04-30,Books,91,18684.439666874696,East,50.0,Female,2023-04-30 15:10:48
2023-10-04,Sports,97,2235.6088987991707,West,21.0,Male,2023-10-04 06:21:16
2023-01-18,Home & Kitchen,12,5056.127080833851,South,36.0,Male,2023-01-18 00:59:37
2023-07-17,Books,57,5516.214375360629,South,69.0,Female,2023-07-17 20:28:42
2023-02-26,Home & Kitchen,45,15308.762164204545,South,66.0,Male,2023-02-26 14:38:37
2023-04-03,Sports,11,2036.2556573726542,West,45.0,Female,2023-04-03 07:30:15
2023-01-19,Sports,13,5328.336937088891,East,39.0,Male,2023-01-19 21:58:58
2023-12-19,Clothing,31,8052.1440148546835,West,68.0,,2023-12-19 11:31:46
2023-07-12,Electronics,77,13009.684609557238,West,41.0,Female,2023-07-12 20:24:54
2023-08-25,Sports,26,4386.112300774433,South,63.0,Male,2023-08-25 19:46:30
2023-10-04,Sports,63,10722.243973554108,South,47.0,Male,2023-10-04 03:20:10
2023-08-15,Home & Kitchen,31,12288.518305004212,North,46.0,Male,2023-08-15 13:44:13
2023-08-21,Sports,22,7885.82615535154,East,27.0,Female,2023-08-21 05:54:26
2023-02-09,Books,6,998.4894755988071,East,49.0,Female,2023-02-09 05:42:38
2023-11-19,Clothing,20,5004.039271647309,East,26.0,Male,2023-11-19 22:20:55
2023-06-02,Clothing,85,4021.7885072964023,West,42.0,Female,2023-06-02 06:59:44
2023-05-07,Books,10,4154.751314961173,South,33.0,Female,2023-05-07 18:20:18
2023-08-25,Sports,83,11646.382100077146,South,32.0,Female,2023-08-25 18:41:43
2023-02-24,Electronics,35,15600.21118253365,North,65.0,Female,2023-02-24 16:47:08
2023-06-21,Sports,26,7863.189868984677,West,,Male,2023-06-21 13:46:06
2023-04-19,Clothing,71,20464.463443496115,East,40.0,Male,2023-04-19 01:56:35
2023-12-20,Electronics,37,3320.090798156837,West,59.0,Male,2023-12-20 21:13:34
2023-07-03,Home & Kitchen,8,352.57860959286444,South,20.0,Male,2023-07-03 20:44:21
2023-07-17,Home & Kitchen,5,1403.9106234054757,North,24.0,Female,2023-07-17 05:46:32
2023-03-28,Sports,44,10529.84549738263,West,56.0,Male,2023-03-28 03:00:51
2023-07-20,Sports,92,6315.311153662999,South,69.0,,2023-07-20 22:19:57
2023-12-03,Electronics,67,28102.34493027207,West,28.0,Male,2023-12-03 14:02:05
2023-11-18,Electronics,72,15440.231404519227,South,41.0,Male,2023-11-18 19:14:20
2023-10-02,Sports,79,10872.321453131233,West,52.0,Male,2023-10-02 02:53:53
2023-07-30,Clothing,91,36059.052633397456,East,67.0,Male,2023-07-30 22:20:21
2023-04-28,Home & Kitchen,49,22412.67040421426,West,42.0,Female,2023-04-28 00:25:56
2023-07-10,Electronics,36,5757.182084254669,West,45.0,,2023-07-10 20:57:00
2023-02-11,Clothing,80,31217.23550774457,East,29.0,Male,2023-02-11 02:31:27
2023-02-11,Sports,26,8573.100430288461,West,40.0,Male,2023-02-11 09:26:09
2023-11-11,Books,45,22273.497631777725,South,34.0,,2023-11-11 06:04:47
2023-10-03,Electronics,61,6707.342024521591,South,58.0,Female,2023-10-03 21:41:34
2023-11-25,Books,44,21152.239121559156,South,54.0,Female,2023-11-25 23:35:16
2023-01-17,Clothing,4,657.9332311513838,South,35.0,Male,2023-01-17 06:48:38
2023-10-10,Home & Kitchen,76,16101.178060163009,South,,Male,2023-10-10 12:35:14
2023-09-15,Clothing,81,15051.796563436277,East,62.0,Female,2023-09-15 06:12:38
2023-03-04,Home & Kitchen,58,8209.368811251643,East,52.0,Male,2023-03-04 03:33:31
2023-03-03,Clothing,26,9091.65568742194,West,53.0,Male,2023-03-03 17:47:13
2023-04-10,Electronics,95,,South,35.0,Female,2023-04-10 17:26:04
2023-01-19,Electronics,79,12623.335217741054,West,37.0,Female,2023-01-19 09:29:04
